"year","pixel_id","forest_cover","pr_ann","elevation","x","y"
11,5,-0.434061540354203,-0.84516816676095,-1.50209533024468,450,1450
4,5,-0.189232500280541,0.760336260145999,-1.50209533024468,450,1450
7,5,-0.948203691945842,-0.0274578375288392,-1.50209533024468,450,1450
8,6,-0.825789171909011,0.610755102359638,-1.4086829801671,550,1450
15,6,-1.33992986420446,0.79523853029615,-1.4086829801671,550,1450
5,6,0.96146486364338,0.64067133391691,-1.4086829801671,550,1450
13,6,-0.483028223946648,-0.172052956722322,-1.4086829801671,550,1450
15,33,0.716635823569719,0.820168723260544,-1.21316875907448,250,1350
2,35,1.01043008793964,0.361453172715701,-0.504972802672319,450,1350
13,35,0.00663131549686319,0.0622908571429779,-0.504972802672319,450,1350
14,35,-0.97268630409397,-1.14931652092655,-0.504972802672319,450,1350
1,36,1.64698675956811,1.00963818978994,-0.374629988610573,550,1350
13,36,-1.73165749575927,0.0224025483999481,-0.374629988610573,550,1350
15,36,-0.3361296324655,0.959777803861148,-0.374629988610573,550,1350
4,62,1.47560701523502,0.72044795140297,-1.07413642407528,150,1250
13,63,-0.556476060391033,0.00744443262131192,-0.463697578219433,250,1250
8,64,0.594221303532888,0.909917417932361,0.0641908187306401,350,1250
2,65,-0.703374651872181,0.346495056937065,0.440012599275342,450,1250
11,66,-1.8540720157961,-0.720517201938982,0.609458257555613,550,1250
7,70,1.15732867942078,-1.44847883649928,-0.800416514545611,950,1250
5,71,1.69595344316055,-1.21413502263398,-1.42388964180763,1050,1250
7,91,1.37767510734632,-0.276759767172775,-1.35437347430803,50,1150
1,91,-0.801306559760883,1.07944273009024,-1.35437347430803,50,1150
4,91,1.42664033164257,0.660615488288425,-1.35437347430803,50,1150
15,92,-1.1930327320195,0.83512683903918,-0.635315616734066,150,1150
11,93,1.03491415938395,-0.810265896610799,0.0707079594337275,250,1150
11,94,-1.56027629213,-0.780349665053527,0.681146805289573,350,1150
4,94,1.69595344316055,0.630699256731152,0.681146805289573,350,1150
13,94,-0.899237008353397,0.122123320257523,0.681146805289573,350,1150
2,94,-0.238199183872986,0.316578825379793,0.681146805289573,350,1150
4,95,-0.899237008353397,0.705489835624333,1.11562285216206,450,1150
9,95,-0.409578928206074,0.186941821964946,1.11562285216206,450,1150
9,96,0.936982251495252,0.162011629000552,1.30896469302032,550,1150
2,99,-0.0178527559474534,-0.386452616216107,0.355289770135207,850,1150
5,101,-1.07061821198267,-1.07951198062625,-1.03937834032548,1050,1150
11,121,-0.311647020317372,-0.875084398318222,-1.24358208235555,50,1050
2,122,1.35319249519819,0.346495056937065,-0.494110901500507,150,1050
3,122,-0.140267275984284,1.29384238958402,-0.494110901500507,150,1050
11,122,1.35319249519819,-0.770377587867769,-0.494110901500507,150,1050
10,122,0.32490819201491,1.11933103883327,-0.494110901500507,150,1050
15,122,0.153528447681822,0.924875533710997,-0.494110901500507,150,1050
8,123,0.471806783496057,0.845098916224938,0.24232599794836,250,1050
14,125,-1.26648202776008,-1.02965159469746,1.33503325583267,450,1050
9,127,-1.0951008241308,0.201899937743582,1.45668654895696,650,1050
3,128,1.08387938368021,1.3686329684772,1.10910571145897,750,1050
8,129,-0.874754396205268,0.221844092115097,0.542114470290377,850,1050
1,129,0.56973869138476,0.416299597237367,0.542114470290377,850,1050
3,129,-1.16855011987137,1.02459630556857,0.542114470290377,850,1050
2,130,1.30422581160574,-0.88505647550398,-0.161736725643054,950,1050
1,151,0.0800791519412487,1.23899596506236,-1.39347631852656,50,950
5,151,-0.948203691945842,1.00465215119706,-1.39347631852656,50,950
6,151,0.0555965397931202,-2.33599370603169,-1.39347631852656,50,950
11,151,0.0800791519412487,-0.615810391488529,-1.39347631852656,50,950
8,154,1.01043008793964,0.979721958232663,0.60728587732125,350,950
10,154,0.643186527829145,1.25395408084099,0.60728587732125,350,950
1,154,1.27974319945762,1.16420538616918,0.60728587732125,350,950
10,155,-0.0178527559474534,1.16919142476205,1.03524478349065,450,950
7,156,0.56973869138476,-0.187011072500958,1.22641424411455,550,950
7,157,0.765601047865976,-0.241857497022624,1.15038093591186,650,950
3,158,-0.605442743983478,1.31877258254842,0.822351520523132,750,950
8,158,0.471806783496057,0.785266453110393,0.822351520523132,750,950
10,182,0.32490819201491,1.18913557913357,-1.1653763939185,150,850
1,183,0.765601047865976,1.16919142476205,-0.574488970171918,250,850
13,183,0.69215321142159,0.13209539744328,-0.574488970171918,250,850
7,184,-0.360613703909817,-0.236871458429746,-0.0618072348623815,350,850
5,184,0.936982251495252,0.989694035418421,-0.0618072348623815,350,850
7,185,0.618703915681017,-0.191997111093837,0.303152644510509,450,850
10,185,-0.801306559760883,1.1342891546119,0.303152644510509,450,850
5,186,1.59802153527185,0.929861572303876,0.463908781853329,550,850
8,186,0.716635823569719,0.944819688082512,0.463908781853329,550,850
13,187,-2.27028080020285,0.127109358850401,0.400909755056819,650,850
8,188,1.25526058730949,0.855070993410695,0.122845085058426,750,850
7,188,-0.58096013183535,-0.137150686572171,0.122845085058426,750,850
7,189,-0.091300592391839,-0.471215272295046,-0.329010003688962,850,850
13,216,-0.483028223946648,0.157025590407674,-0.541903266656481,550,750
5,216,-1.04613559983454,1.04454045994009,-0.541903266656481,550,750
2,217,-0.21371511242867,0.381397327087216,-0.589695631812455,650,750
4,231,0.0800791519412487,0.147053513221916,-1.28268492657407,2050,750
3,232,-0.360613703909817,0.186941821964946,-1.43475154297944,2150,750
11,246,1.10836199582834,-0.919958745654131,-1.56509435704119,550,650
15,247,-2.24579818805472,0.944819688082512,-1.59768006055663,650,650
7,247,-1.16855011987137,-0.0773182234576264,-1.59768006055663,650,650
2,261,-0.091300592391839,0.0722629343287353,0.292290743338696,2050,650
7,263,0.104561764089377,-2.33599370603169,-0.476731859625608,2250,650
9,264,-1.56027629213,-2.49056090241093,-1.1479973520436,2350,650
4,287,0.888015567902807,0.690531719845697,-0.578833730640642,1650,550
3,288,1.4511229437907,1.2988284281769,0.333565967791583,1750,550
5,289,-0.678890580427864,1.03456838275433,1.11996761263079,1850,550
10,289,-1.90303724009236,1.03456838275433,1.11996761263079,1850,550
11,290,-1.46234438424129,-0.725503240531861,1.61527030606542,1950,550
12,291,-2.24579818805472,0.959777803861148,1.70651027590865,2050,550
7,291,-0.531993448242905,-0.067346146271869,1.70651027590865,2050,550
8,292,1.67146937171624,-0.0623601076789902,1.36979133958247,2150,550
4,293,-0.458544152502331,-1.39861845057049,0.676802044820848,2250,550
10,294,0.83905034360655,-2.10663593075927,-0.224735752439565,2350,550
11,316,-1.24199795631576,-0.865112321132465,-1.23923732188682,1550,450
7,317,-0.58096013183535,-0.152108802350807,-0.239942414080102,1650,450
15,317,-0.238199183872986,0.969749881046906,-0.239942414080102,1650,450
6,318,0.618703915681017,-2.27117520432427,0.791938197242058,1750,450
11,318,-1.6582082000187,-0.855140243946707,0.791938197242058,1750,450
15,318,-2.14786628016602,0.87501514778221,0.791938197242058,1750,450
8,319,1.32870842375387,0.934847610896755,1.67609695262757,1850,450
6,319,0.814567731458421,-2.3110635130673,1.67609695262757,1850,450
7,321,-0.997168916242099,-0.147122763757929,2.34084530434248,2050,450
1,322,1.20629390371704,0.371425249901459,1.96502352379778,2150,450
2,322,1.64698675956811,-0.406396770587622,1.96502352379778,2150,450
8,323,0.545254619940443,-1.24405125419125,1.19600092083347,2250,450
10,323,-0.409578928206074,-1.14931652092655,1.19600092083347,2250,450
12,323,-1.43786177209316,-1.40360448916337,1.19600092083347,2250,450
13,324,0.226977743422396,-2.64014206019729,0.190188872323662,2350,450
8,324,0.104561764089377,-2.37089597618184,0.190188872323662,2350,450
1,324,-0.605442743983478,-1.92713854141563,0.190188872323662,2350,450
15,346,0.912499639347123,0.889973263560846,-1.46299248602616,1550,350
8,347,1.15732867942078,0.949805726675391,-0.528868985250306,1650,350
13,347,0.643186527829145,0.097193127293129,-0.528868985250306,1650,350
10,348,-0.091300592391839,1.16919142476205,0.431323078337893,1750,350
11,348,-1.70717342431495,-0.895028552689737,0.431323078337893,1750,350
1,349,0.936982251495252,1.16919142476205,1.25465518716126,1850,350
11,350,-0.115783204539968,-0.760405510682012,1.77385406317388,1950,350
9,350,1.20629390371704,0.117137281664644,1.77385406317388,1950,350
4,350,-0.0178527559474534,0.630699256731152,1.77385406317388,1950,350
