"year","season","pixel_id","forest_cover","prseas","elevation","x","y"
11,"Spring",5,-0.445488857409279,-0.100667015534933,-1.49116553131502,450,1450
4,"Autumn",5,-0.199814887462964,0.720732023281378,-1.49116553131502,450,1450
7,"Autumn",5,-0.961405365762435,0.720732023281378,-1.49116553131502,450,1450
13,"Spring",6,-0.494624529997963,0.638592119399747,-1.39816953737762,550,1450
15,"Autumn",6,-1.35448342481007,0.720732023281378,-1.39816953737762,550,1450
5,"Autumn",6,0.954853649884138,0.310032503873223,-1.39816953737762,550,1450
8,"Spring",6,-0.838568380789277,0.720732023281378,-1.39816953737762,550,1450
15,"Spring",33,0.709179679937823,0.720732023281378,-1.2035267593691,250,1350
14,"Spring",35,-0.985972469890593,-1.56549530142402,-0.498487363471588,450,1350
13,"Spring",35,-0.00327512577296472,0.720732023281378,-0.498487363471588,450,1350
2,"Autumn",35,1.00398785814045,0.720732023281378,-0.498487363471588,450,1350
15,"Spring",36,-0.34721897656428,0.720732023281378,-0.368725511465911,550,1350
13,"Autumn",36,-1.74756294819006,-1.08634586211451,-0.368725511465911,550,1350
1,"Spring",36,1.64274135146677,0.720732023281378,-0.368725511465911,550,1350
4,"Spring",62,1.47077015823729,0.720732023281378,-1.06511411722971,150,1250
13,"Spring",63,-0.568325842382437,0.720732023281378,-0.457396110336457,250,1250
8,"Spring",64,0.586342694964665,0.720732023281378,0.0681393902865369,350,1250
2,"Spring",65,-0.71573139581612,-1.41490547764103,0.442286063569574,450,1250
11,"Spring",66,-1.87039993316322,-0.0869770315546608,0.610976471176954,550,1250
7,"Autumn",70,1.15139341157414,-0.456606599022001,-0.792614228017791,950,1250
5,"Spring",71,1.69187702405545,-0.908376070370972,-1.41330842011161,1050,1250
4,"Spring",91,1.42163448564861,0.720732023281378,-1.34410209904192,50,1150
4,"Autumn",91,1.42163448564861,0.720732023281378,-1.34410209904192,50,1150
1,"Spring",91,-0.814001276661119,0.720732023281378,-1.34410209904192,50,1150
7,"Spring",91,1.37250027739229,-1.85298496500973,-1.34410209904192,50,1150
15,"Spring",92,-1.20707933570875,0.720732023281378,-0.628249215477266,150,1150
11,"Spring",93,1.02855642660098,-0.0459070796138452,0.0746274828868207,250,1150
11,"Spring",94,-1.57559029062822,0.0773027762086014,0.682345489780077,350,1150
13,"Spring",94,-0.912269693173752,0.720732023281378,0.682345489780077,350,1150
4,"Autumn",94,1.69187702405545,0.720732023281378,0.682345489780077,350,1150
2,"Autumn",94,-0.248950560051647,0.720732023281378,0.682345489780077,350,1150
9,"Spring",95,-0.420921753281121,0.720732023281378,1.11488499646567,450,1150
4,"Spring",95,-0.912269693173752,0.720732023281378,1.11488499646567,450,1150
9,"Spring",96,0.93028654575598,0.720732023281378,1.30736507694076,550,1150
2,"Autumn",99,-0.0278436942334902,0.337412471833767,0.357940859765883,850,1150
5,"Autumn",101,-1.08424235073559,-1.48335539754239,-1.03051095669487,1050,1150
11,"Spring",121,-0.322651872436121,-0.264946823298195,-1.23380452483709,50,1050
15,"Spring",122,0.144128963328351,0.720732023281378,-0.487673875804448,150,1050
10,"Spring",122,0.316100156557825,0.720732023281378,-0.487673875804448,150,1050
2,"Spring",122,1.34793317326414,-1.25062566987777,-0.487673875804448,150,1050
3,"Autumn",122,-0.150680679206648,0.720732023281378,-0.487673875804448,150,1050
11,"Spring",122,1.34793317326414,-0.210186887377107,-0.487673875804448,150,1050
8,"Autumn",123,0.463505709991508,0.720732023281378,0.245480588027629,250,1050
14,"Spring",125,-1.28078211242559,-1.52442534948321,1.33331744734189,450,1050
9,"Autumn",127,-1.10880945486375,0.720732023281378,1.45442850921386,650,1050
3,"Spring",128,1.0776906348573,0.720732023281378,1.10839690386538,750,1050
1,"Spring",129,0.561775590836507,0.720732023281378,0.543932847640688,850,1050
3,"Spring",129,-1.18251223158059,0.720732023281378,0.543932847640688,850,1050
3,"Autumn",129,-1.18251223158059,0.611212151439204,0.543932847640688,850,1050
8,"Spring",129,-0.887702589045594,0.460622327656213,0.543932847640688,850,1050
2,"Autumn",130,1.29879750067545,-0.0869770315546608,-0.156781153189971,950,1050
11,"Spring",151,0.0704261866115094,0.0636127922283296,-1.38303065464362,50,950
11,"Autumn",151,0.0704261866115094,-0.67564634270635,-1.38303065464362,50,950
5,"Spring",151,-0.961405365762435,0.720732023281378,-1.38303065464362,50,950
6,"Spring",151,0.0458590824833514,-2.09940467665462,-1.38303065464362,50,950
1,"Spring",151,0.0704261866115094,0.720732023281378,-1.38303065464362,50,950
1,"Spring",154,1.27423039654729,0.720732023281378,0.608813773643527,350,950
10,"Spring",154,0.635476903220981,0.720732023281378,0.608813773643527,350,950
8,"Autumn",154,1.00398785814045,0.720732023281378,0.608813773643527,350,950
10,"Spring",155,-0.0278436942334902,0.720732023281378,1.03486518772883,450,950
7,"Autumn",156,0.561775590836507,0.720732023281378,1.22518257067049,550,950
7,"Spring",157,0.758313888194139,-1.90774490093082,1.14948815700052,650,950
8,"Spring",158,0.463505709991508,0.720732023281378,0.822920829452894,750,950
3,"Spring",158,-0.61746151497112,0.720732023281378,0.822920829452894,750,950
